Date,Open,High,Low,Close,Adj Close,Volume,Index
2020-01-30,3932.2,3950.06,3916.15,3927.86,3927.86,20249900.0,BFX
2020-01-29,3957.25,3981.77,3954.55,3965.01,3965.01,18297200.0,BFX
2020-01-28,3918.58,3962.01,3898.4,3956.11,3956.11,21420300.0,BFX
2020-01-27,3945.71,3950.16,3899.68,3903.5,3903.5,26144100.0,BFX
2020-01-24,4000.29,4035.93,4000.29,4002.84,4002.84,19716100.0,BFX
2020-01-23,4007.05,4019.04,3971.2,3978.3,3978.3,23143800.0,BFX
2020-01-22,4024.42,4029.67,4003.65,4015.71,4015.71,18132400.0,BFX
2020-01-21,3996.87,4018.85,3984.9,4018.85,4018.85,16140100.0,BFX
2020-01-20,4010.31,4013.11,3991.23,4012.67,4012.67,10964500.0,BFX
2020-01-17,3997.19,4014.81,3992.85,4007.2,4007.2,19252600.0,BFX
2020-01-16,3978.42,3990.74,3964.85,3987.78,3987.78,16768100.0,BFX
2020-01-15,3985.81,3988.22,3963.49,3970.72,3970.72,21099000.0,BFX
2020-01-14,3984.64,3990.63,3948.25,3990.63,3990.63,17189200.0,BFX
2020-01-13,4026.23,4033.14,3973.1,3984.58,3984.58,17652400.0,BFX
2020-01-10,4025.0,4025.0,4008.99,4009.88,4009.88,14829000.0,BFX
2020-01-09,4018.96,4034.08,4007.53,4013.98,4013.98,23648300.0,BFX
2020-01-08,3965.68,3989.96,3947.48,3980.69,3980.69,19107300.0,BFX
2020-01-07,3981.86,4013.48,3976.32,3984.73,3984.73,15120600.0,BFX
2020-01-06,3960.57,3973.87,3918.73,3971.78,3971.78,16619800.0,BFX
2020-01-03,4002.17,4008.14,3976.68,3994.61,3994.61,16478900.0,BFX
2020-01-02,3982.56,4021.77,3982.56,4015.93,4015.93,20110600.0,BFX
2020-11-24,3071.8,3098.83,3053.16,3095.84,3095.84,,IMOEX.ME
2020-11-23,3066.64,3094.06,3042.61,3047.06,3047.06,,IMOEX.ME
2020-11-20,3050.81,3060.91,3035.56,3051.04,3051.04,,IMOEX.ME
2020-11-19,3067.06,3071.25,3040.66,3046.49,3046.49,,IMOEX.ME
2020-11-18,3046.02,3086.77,3035.57,3080.68,3080.68,,IMOEX.ME
2020-11-17,3081.05,3087.19,3027.76,3052.22,3052.22,,IMOEX.ME
2020-11-16,3054.35,3081.28,3046.77,3079.74,3079.74,,IMOEX.ME
2020-11-13,3007.16,3027.45,2995.17,3025.22,3025.22,,IMOEX.ME
2020-11-12,2997.79,3028.52,2988.03,3025.83,3025.83,,IMOEX.ME
2020-11-11,3004.63,3031.69,3004.2,3015.03,3015.03,,IMOEX.ME
2020-11-10,2965.92,3013.57,2943.43,2998.61,2998.61,,IMOEX.ME
2020-11-09,2919.08,2988.88,2910.42,2987.75,2987.75,,IMOEX.ME
2020-11-06,2845.74,2896.07,2832.98,2895.62,2895.62,,IMOEX.ME
2020-11-05,2824.45,2869.91,2812.67,2861.39,2861.39,,IMOEX.ME
2020-11-03,2753.97,2791.77,2750.26,2786.42,2786.42,,IMOEX.ME
2020-11-02,2681.19,2743.98,2658.49,2737.54,2737.54,,IMOEX.ME
2020-10-30,2698.94,2706.34,2664.44,2690.59,2690.59,,IMOEX.ME
2020-10-29,2704.5,2728.97,2682.68,2709.04,2709.04,,IMOEX.ME
2020-10-28,2758.84,2758.84,2680.83,2693.46,2693.46,,IMOEX.ME
2020-10-27,2784.13,2790.19,2758.0,2763.03,2763.03,,IMOEX.ME
2020-10-26,2812.48,2819.05,2785.59,2785.59,2785.59,,IMOEX.ME
2020-10-23,2807.3,2826.53,2799.63,2816.7,2816.7,,IMOEX.ME
2020-10-22,2784.18,2814.12,2783.37,2803.17,2803.17,,IMOEX.ME
2020-10-21,2811.87,2816.9,2782.36,2786.23,2786.23,,IMOEX.ME
2020-10-20,2785.99,2817.73,2774.16,2803.06,2803.06,,IMOEX.ME
2020-10-19,2797.65,2809.42,2787.5,2794.27,2794.27,,IMOEX.ME
2020-10-16,2819.04,2819.04,2785.85,2799.54,2799.54,,IMOEX.ME
2020-10-15,2849.24,2850.11,2803.9,2817.29,2817.29,,IMOEX.ME
2020-10-14,2829.88,2857.47,2824.12,2856.08,2856.08,,IMOEX.ME
2020-10-13,2846.04,2859.52,2822.97,2829.23,2829.23,,IMOEX.ME
2020-10-12,2834.33,2862.36,2827.52,2846.14,2846.14,,IMOEX.ME
2020-10-09,2842.59,2842.59,2811.05,2834.09,2834.09,,IMOEX.ME
2020-10-08,2850.65,2859.87,2837.05,2846.39,2846.39,,IMOEX.ME
2020-10-07,2883.58,2888.2,2838.45,2842.58,2842.58,,IMOEX.ME
2020-10-06,2885.38,2906.65,2883.69,2892.99,2892.99,,IMOEX.ME
2020-10-05,2860.53,2882.94,2845.63,2881.98,2881.98,,IMOEX.ME
2020-10-02,2840.72,2859.01,2824.69,2852.42,2852.42,,IMOEX.ME
2020-10-01,2911.08,2919.25,2882.81,2889.8,2889.8,,IMOEX.ME
2020-09-30,2908.55,2920.03,2893.8,2905.81,2905.81,,IMOEX.ME
2020-09-29,2935.77,2947.75,2889.22,2910.12,2910.12,,IMOEX.ME
2020-09-28,2909.62,2938.94,2909.62,2927.17,2927.17,,IMOEX.ME
2020-09-25,2912.83,2912.83,2870.16,2896.83,2896.83,,IMOEX.ME
2020-09-24,2905.55,2920.46,2880.39,2912.76,2912.76,,IMOEX.ME
2020-09-23,2933.33,2968.55,2916.27,2916.39,2916.39,,IMOEX.ME
2020-09-22,2874.0,2907.98,2868.38,2884.66,2884.66,,IMOEX.ME
2020-09-21,2946.18,2946.18,2857.78,2863.67,2863.67,,IMOEX.ME
2020-09-18,2976.1,2977.13,2944.22,2951.79,2951.79,,IMOEX.ME
2020-09-17,2947.54,2974.54,2945.78,2971.74,2971.74,,IMOEX.ME
2020-09-16,2982.49,2990.74,2960.68,2975.01,2975.01,,IMOEX.ME
2020-09-15,2936.42,2982.2,2932.36,2980.58,2980.58,,IMOEX.ME
2020-09-14,2918.29,2938.24,2918.29,2928.38,2928.38,,IMOEX.ME
2020-09-11,2888.92,2911.71,2874.47,2910.51,2910.51,,IMOEX.ME
2020-09-10,2888.09,2897.55,2858.65,2897.55,2897.55,,IMOEX.ME
2020-09-09,2880.83,2899.17,2872.92,2876.07,2876.07,,IMOEX.ME
2020-09-08,2937.18,2948.88,2875.96,2888.79,2888.79,,IMOEX.ME
2020-09-07,2929.38,2947.17,2925.55,2932.29,2932.29,,IMOEX.ME
2020-09-04,2920.22,2944.66,2910.39,2921.55,2921.55,,IMOEX.ME
2020-09-03,2954.62,2967.61,2917.24,2931.92,2931.92,,IMOEX.ME
2020-09-02,2989.76,3002.25,2946.29,2956.5,2956.5,,IMOEX.ME
2020-09-01,2976.07,2993.28,2967.96,2975.0,2975.0,,IMOEX.ME
2020-08-31,2993.02,3012.44,2962.06,2966.2,2966.2,,IMOEX.ME
2020-08-28,3015.7,3015.7,2976.34,2980.17,2980.17,,IMOEX.ME
2020-08-27,3051.2,3056.25,3002.1,3012.01,3012.01,,IMOEX.ME
2020-08-26,3041.19,3053.9,3024.04,3051.97,3051.97,,IMOEX.ME
2020-08-25,3042.58,3051.27,3020.46,3029.05,3029.05,,IMOEX.ME
2020-08-24,3005.86,3036.63,3005.86,3029.42,3029.42,,IMOEX.ME
2020-08-21,3013.4,3024.71,2973.11,2995.61,2995.61,,IMOEX.ME
2020-08-20,3044.92,3044.92,2993.69,2993.69,2993.69,,IMOEX.ME
2020-08-19,3048.22,3073.84,3041.43,3056.54,3056.54,,IMOEX.ME
2020-08-18,3056.72,3073.85,3048.31,3050.7,3050.7,,IMOEX.ME
2020-08-17,3070.81,3090.42,3041.99,3052.46,3052.46,,IMOEX.ME
2020-08-14,3075.96,3075.96,3044.71,3061.99,3061.99,,IMOEX.ME
2020-08-13,3057.63,3081.15,3047.74,3080.44,3080.44,,IMOEX.ME
2020-08-12,2990.9,3053.99,2985.25,3053.99,3053.99,,IMOEX.ME
2020-08-11,2959.29,3012.58,2959.29,3005.63,3005.63,,IMOEX.ME
2020-08-10,2976.49,2998.78,2960.78,2960.78,2960.78,,IMOEX.ME
2020-08-07,2992.26,2994.46,2968.48,2972.35,2972.35,,IMOEX.ME
2020-08-06,2998.53,3004.83,2981.79,2988.5,2988.5,,IMOEX.ME
2020-08-05,2954.41,2994.08,2952.15,2992.78,2992.78,,IMOEX.ME
2020-08-04,2934.91,2942.06,2923.36,2940.46,2940.46,,IMOEX.ME
2020-08-03,2917.68,2942.77,2911.19,2929.97,2929.97,,IMOEX.ME
2020-07-31,2902.81,2917.69,2899.58,2911.57,2911.57,,IMOEX.ME
2020-07-30,2915.94,2919.35,2869.99,2882.63,2882.63,,IMOEX.ME
2020-07-29,2893.54,2918.42,2889.69,2918.42,2918.42,,IMOEX.ME
2020-07-28,2891.34,2907.03,2877.4,2895.45,2895.45,,IMOEX.ME
2020-07-27,2869.69,2896.28,2869.69,2884.88,2884.88,,IMOEX.ME
2020-07-24,2835.15,2863.12,2822.26,2863.12,2863.12,,IMOEX.ME
2020-07-23,2848.41,2866.78,2843.93,2851.79,2851.79,,IMOEX.ME
2020-07-22,2824.5,2844.12,2815.03,2834.65,2834.65,,IMOEX.ME
2020-07-21,2814.99,2849.18,2813.4,2825.71,2825.71,,IMOEX.ME
2020-07-20,2771.85,2802.24,2758.69,2802.24,2802.24,,IMOEX.ME
2020-07-17,2757.04,2774.79,2752.51,2774.79,2774.79,,IMOEX.ME
2020-07-16,2741.68,2762.68,2734.3,2760.01,2760.01,,IMOEX.ME
2020-07-15,2728.59,2763.2,2724.35,2747.91,2747.91,,IMOEX.ME
2020-07-14,2751.98,2752.09,2703.35,2744.54,2744.54,,IMOEX.ME
2020-07-13,2805.52,2818.1,2765.09,2766.79,2766.79,,IMOEX.ME
2020-07-10,2768.67,2800.94,2765.49,2800.94,2800.94,,IMOEX.ME
2020-07-09,2805.85,2810.74,2773.48,2782.43,2782.43,,IMOEX.ME
2020-07-08,2815.52,2823.0,2806.5,2815.83,2815.83,,IMOEX.ME
2020-07-07,2829.33,2835.76,2814.4,2825.21,2825.21,,IMOEX.ME
2020-07-06,2825.88,2855.94,2825.51,2835.18,2835.18,,IMOEX.ME
2020-07-03,2789.27,2803.32,2782.65,2801.66,2801.66,,IMOEX.ME
2020-07-02,2762.56,2789.92,2758.92,2788.79,2788.79,,IMOEX.ME
2020-06-30,2770.69,2778.09,2743.2,2743.2,2743.2,,IMOEX.ME
2020-06-29,2749.54,2767.95,2737.86,2767.95,2767.95,,IMOEX.ME
2020-06-26,2780.02,2784.89,2746.78,2761.74,2761.74,,IMOEX.ME
2020-06-25,2750.08,2771.6,2740.02,2760.75,2760.75,,IMOEX.ME
2020-06-23,2773.33,2794.43,2767.46,2791.97,2791.97,,IMOEX.ME
2020-06-22,2754.42,2763.29,2726.65,2763.29,2763.29,,IMOEX.ME
2020-06-19,2739.04,2769.86,2738.45,2758.67,2758.67,,IMOEX.ME
2020-06-18,2734.84,2738.04,2700.54,2724.33,2724.33,,IMOEX.ME
2020-06-17,2758.97,2771.26,2733.9,2740.1,2740.1,,IMOEX.ME
2020-06-16,2745.49,2779.71,2741.84,2748.3,2748.3,,IMOEX.ME
2020-06-15,2705.64,2720.4,2670.41,2719.06,2719.06,,IMOEX.ME
2020-06-11,2756.98,2758.83,2726.15,2743.8,2743.8,,IMOEX.ME
2020-06-10,2795.1,2803.35,2768.3,2785.18,2785.18,,IMOEX.ME
2020-06-09,2804.36,2813.48,2765.15,2795.9,2795.9,,IMOEX.ME
2020-06-08,2806.81,2825.31,2782.92,2796.3,2796.3,,IMOEX.ME
2020-06-05,2780.32,2800.81,2769.51,2792.74,2792.74,,IMOEX.ME
2020-06-04,2822.59,2825.48,2757.61,2766.26,2766.26,,IMOEX.ME
2020-06-03,2812.82,2835.06,2792.24,2831.08,2831.08,,IMOEX.ME
2020-06-02,2760.63,2796.52,2754.85,2796.51,2796.51,,IMOEX.ME
2020-06-01,2761.23,2773.56,2733.28,2750.24,2750.24,,IMOEX.ME
2020-05-29,2766.62,2766.62,2717.8,2734.83,2734.83,,IMOEX.ME
2020-05-28,2748.03,2781.25,2737.94,2779.98,2779.98,,IMOEX.ME
2020-05-27,2748.25,2780.05,2711.9,2741.02,2741.02,,IMOEX.ME
2020-05-26,2777.72,2796.85,2750.51,2754.04,2754.04,,IMOEX.ME
2020-05-25,2718.72,2757.93,2718.72,2757.93,2757.93,,IMOEX.ME
2020-05-22,2691.58,2718.48,2687.18,2709.38,2709.38,,IMOEX.ME
2020-05-21,2767.97,2794.6,2702.67,2718.67,2718.67,,IMOEX.ME
2020-05-20,2706.07,2771.27,2700.64,2770.79,2770.79,,IMOEX.ME
2020-05-19,2702.34,2720.06,2683.81,2711.72,2711.72,,IMOEX.ME
2020-05-18,2623.61,2694.25,2623.61,2694.25,2694.25,,IMOEX.ME
2020-05-15,2616.14,2633.29,2593.91,2593.91,2593.91,,IMOEX.ME
2020-05-14,2596.13,2606.95,2564.44,2590.31,2590.31,,IMOEX.ME
2020-05-13,2630.79,2630.79,2601.25,2604.98,2604.98,,IMOEX.ME
2020-05-12,2635.51,2651.97,2620.35,2642.04,2642.04,,IMOEX.ME
2020-05-08,2647.8,2648.45,2613.83,2641.55,2641.55,,IMOEX.ME
2020-05-07,2632.87,2664.99,2627.43,2634.0,2634.0,,IMOEX.ME
2020-05-06,2659.08,2674.94,2626.68,2632.1,2632.1,,IMOEX.ME
2020-05-05,2652.92,2666.38,2634.49,2653.51,2653.51,,IMOEX.ME
2020-05-04,2623.89,2641.03,2599.74,2624.64,2624.64,,IMOEX.ME
2020-04-30,2683.86,2700.97,2629.57,2650.56,2650.56,,IMOEX.ME
2020-04-29,2629.24,2669.47,2617.34,2663.14,2663.14,,IMOEX.ME
2020-04-28,2567.74,2644.79,2566.92,2612.24,2612.24,,IMOEX.ME
2020-04-27,2570.69,2597.64,2557.81,2570.91,2570.91,,IMOEX.ME
2020-04-24,2588.29,2596.97,2551.66,2562.03,2562.03,,IMOEX.ME
2020-04-23,2600.28,2620.24,2558.32,2599.41,2599.41,,IMOEX.ME
2020-04-22,2474.32,2584.68,2471.23,2573.41,2573.41,,IMOEX.ME
2020-04-21,2487.63,2500.18,2431.98,2488.02,2488.02,,IMOEX.ME
2020-04-20,2524.31,2546.14,2502.38,2525.97,2525.97,,IMOEX.ME
2020-04-17,2550.95,2556.42,2516.87,2534.97,2534.97,,IMOEX.ME
2020-04-16,2511.55,2550.84,2468.65,2515.05,2515.05,,IMOEX.ME
2020-04-15,2617.19,2617.19,2489.99,2498.94,2498.94,,IMOEX.ME
2020-04-14,2649.34,2667.58,2619.91,2631.83,2631.83,,IMOEX.ME
2020-04-13,2675.73,2677.9,2610.61,2628.85,2628.85,,IMOEX.ME
2020-04-10,2678.3,2680.89,2656.45,2677.86,2677.86,,IMOEX.ME
2020-04-09,2693.58,2713.5,2643.98,2701.77,2701.77,,IMOEX.ME
2020-04-08,2617.66,2670.12,2603.99,2670.12,2670.12,,IMOEX.ME
2020-04-07,2648.74,2688.67,2612.96,2634.74,2634.74,,IMOEX.ME
2020-04-06,2597.28,2639.56,2576.28,2622.59,2622.59,,IMOEX.ME
2020-04-03,2547.15,2609.16,2533.06,2572.23,2572.23,,IMOEX.ME
2020-04-02,2528.72,2562.54,2470.85,2545.95,2545.95,,IMOEX.ME
2020-04-01,2465.56,2491.66,2449.01,2473.61,2473.61,,IMOEX.ME
2020-03-31,2466.28,2526.13,2459.19,2508.81,2508.81,,IMOEX.ME
2020-03-30,2377.21,2435.53,2357.53,2433.35,2433.35,,IMOEX.ME
2020-03-27,2491.7,2498.33,2378.88,2401.11,2401.11,,IMOEX.ME
2020-03-26,2448.76,2514.92,2403.6,2489.97,2489.97,,IMOEX.ME
2020-03-25,2459.3,2518.38,2372.34,2452.69,2452.69,,IMOEX.ME
2020-03-24,2349.47,2435.27,2341.21,2415.97,2415.97,,IMOEX.ME
2020-03-23,2257.88,2321.76,2213.49,2253.35,2253.35,,IMOEX.ME
2020-03-20,2327.27,2418.74,2314.75,2331.61,2331.61,,IMOEX.ME
2020-03-19,2134.43,2288.09,2073.87,2275.7,2275.7,,IMOEX.ME
2020-03-18,2192.79,2205.41,2097.84,2112.64,2112.64,,IMOEX.ME
2020-03-17,2263.62,2313.34,2172.46,2224.74,2224.74,,IMOEX.ME
2020-03-16,2297.04,2301.19,2179.12,2266.9,2266.9,,IMOEX.ME
2020-03-13,2277.66,2418.15,2275.16,2316.38,2316.38,,IMOEX.ME
2020-03-12,2413.02,2413.02,2277.58,2286.4,2286.4,,IMOEX.ME
2020-03-11,2532.72,2555.43,2457.36,2492.88,2492.88,,IMOEX.ME
2020-03-10,2502.7,2661.63,2435.62,2498.94,2498.94,,IMOEX.ME
2020-03-06,2773.53,2782.77,2680.06,2719.51,2719.51,,IMOEX.ME
2020-03-05,2852.42,2861.6,2800.43,2816.7,2816.7,,IMOEX.ME
2020-03-04,2799.18,2841.13,2779.85,2828.01,2828.01,,IMOEX.ME
2020-03-03,2817.58,2844.04,2789.76,2821.37,2821.37,,IMOEX.ME
2020-03-02,2829.47,2875.3,2714.36,2765.77,2765.77,,IMOEX.ME
2020-02-28,2850.11,2855.32,2744.18,2785.08,2785.08,,IMOEX.ME
2020-02-27,2989.18,3002.2,2910.46,2915.84,2915.84,,IMOEX.ME
2020-02-26,2994.22,3026.26,2958.46,3017.42,3017.42,,IMOEX.ME
2020-02-25,3058.33,3073.27,3002.68,3002.68,3002.68,,IMOEX.ME
2020-02-21,3109.86,3129.24,3098.76,3106.03,3106.03,,IMOEX.ME
2020-02-20,3120.51,3139.59,3117.5,3125.1,3125.1,,IMOEX.ME
2020-02-19,3089.09,3117.84,3086.41,3114.57,3114.57,,IMOEX.ME
2020-02-18,3103.71,3104.42,3064.15,3074.05,3074.05,,IMOEX.ME
2020-02-17,3097.18,3110.06,3092.45,3110.06,3110.06,,IMOEX.ME
2020-02-14,3113.72,3120.89,3084.57,3096.88,3096.88,,IMOEX.ME
2020-02-13,3116.99,3122.19,3096.98,3110.05,3110.05,,IMOEX.ME
2020-02-12,3103.81,3122.27,3095.7,3122.27,3122.27,,IMOEX.ME
2020-02-11,3072.39,3109.22,3069.9,3097.58,3097.58,,IMOEX.ME
2020-02-10,3088.63,3092.93,3049.33,3062.41,3062.41,,IMOEX.ME
2020-02-07,3101.08,3108.28,3056.85,3087.63,3087.63,,IMOEX.ME
2020-02-06,3132.84,3145.15,3086.91,3096.68,3096.68,,IMOEX.ME
2020-02-05,3105.52,3137.97,3083.26,3114.25,3114.25,,IMOEX.ME
2020-02-04,3082.2,3105.98,3071.79,3097.6,3097.6,,IMOEX.ME
2020-02-03,3062.27,3085.89,3058.48,3070.84,3070.84,,IMOEX.ME
2020-01-31,3133.4,3143.29,3076.65,3076.65,3076.65,,IMOEX.ME
2020-01-30,3108.38,3121.54,3096.31,3108.58,3108.58,,IMOEX.ME
2020-01-29,3125.91,3140.77,3115.64,3128.8,3128.8,,IMOEX.ME
2020-01-28,3097.71,3115.62,3068.67,3113.1,3113.1,,IMOEX.ME
2020-01-27,3123.71,3123.71,3076.68,3085.16,3085.16,,IMOEX.ME
2020-01-24,3147.28,3165.86,3134.7,3146.2,3146.2,,IMOEX.ME
2020-01-23,3162.68,3170.41,3135.15,3141.2,3141.2,,IMOEX.ME
2020-01-22,3212.91,3222.93,3174.62,3174.62,3174.62,,IMOEX.ME
2020-01-21,3212.72,3213.38,3185.65,3209.22,3209.22,,IMOEX.ME
2020-01-20,3205.64,3226.89,3204.32,3219.92,3219.92,,IMOEX.ME
2020-01-17,3161.25,3198.32,3159.23,3196.88,3196.88,,IMOEX.ME
2020-01-16,3137.52,3163.2,3137.52,3157.23,3157.23,,IMOEX.ME
2020-01-15,3128.38,3148.29,3106.41,3132.63,3132.63,,IMOEX.ME
2020-01-14,3155.63,3166.07,3126.0,3129.77,3129.77,,IMOEX.ME
2020-01-13,3124.96,3151.69,3117.03,3151.69,3151.69,,IMOEX.ME
2020-01-10,3117.24,3130.92,3101.21,3123.66,3123.66,,IMOEX.ME
2020-01-09,3105.21,3124.6,3094.85,3118.08,3118.08,,IMOEX.ME
2020-01-08,3076.63,3112.01,3071.88,3110.06,3110.06,,IMOEX.ME
2020-01-06,3075.55,3079.42,3059.47,3078.87,3078.87,,IMOEX.ME
2020-01-03,3059.2,3086.09,3057.36,3076.37,3076.37,,IMOEX.ME
2020-11-25,26468.52,26706.42,26258.35,26296.86,26296.86,92500000.0,N225
2020-11-24,25901.45,26261.78,25901.45,26165.59,26165.59,81700000.0,N225
2020-11-20,25486.83,25555.37,25425.59,25527.37,25527.37,63400000.0,N225
2020-11-19,25628.73,25650.86,25474.94,25634.34,25634.34,82000000.0,N225
2020-11-18,25860.55,25882.14,25656.7,25728.14,25728.14,69200000.0,N225
2020-11-17,26043.45,26057.3,25851.54,26014.62,26014.62,84800000.0,N225
2020-11-16,25652.69,25928.18,25640.29,25906.93,25906.93,84900000.0,N225
2020-11-13,25405.64,25456.18,25215.31,25385.87,25385.87,77600000.0,N225
2020-11-12,25439.35,25587.96,25316.6,25520.88,25520.88,80500000.0,N225
2020-11-11,25145.66,25401.3,25145.66,25349.6,25349.6,102500000.0,N225
2020-11-10,25087.3,25279.94,24833.18,24905.59,24905.59,128200000.0,N225
2020-11-09,24568.84,24962.8,24541.28,24839.84,24839.84,67000000.0,N225
2020-11-06,24076.22,24389.0,24039.16,24325.23,24325.23,73200000.0,N225
2020-11-05,23776.2,24112.42,23756.78,24105.28,24105.28,78600000.0,N225
2020-11-04,23619.58,23801.88,23505.78,23695.23,23695.23,81600000.0,N225
2020-11-02,23110.74,23370.91,23096.79,23295.48,23295.48,69700000.0,N225
2020-10-30,23320.71,23320.71,22948.47,22977.13,22977.13,76700000.0,N225
2020-10-29,23170.76,23374.1,23170.76,23331.94,23331.94,57500000.0,N225
2020-10-28,23372.61,23451.03,23334.23,23418.51,23418.51,67100000.0,N225
2020-10-27,23376.96,23485.8,23232.31,23485.8,23485.8,52700000.0,N225
2020-10-26,23520.78,23572.6,23475.52,23494.34,23494.34,41700000.0,N225
2020-10-23,23558.71,23587.9,23469.13,23516.59,23516.59,49200000.0,N225
2020-10-22,23525.59,23555.78,23436.17,23474.27,23474.27,44900000.0,N225
2020-10-21,23615.52,23702.3,23611.33,23639.46,23639.46,53300000.0,N225
2020-10-20,23587.87,23674.87,23518.29,23567.04,23567.04,48700000.0,N225
2020-10-19,23543.69,23707.16,23543.69,23671.13,23671.13,46300000.0,N225
2020-10-16,23478.4,23538.74,23382.67,23410.63,23410.63,48100000.0,N225
2020-10-15,23548.45,23581.16,23458.43,23507.23,23507.23,48300000.0,N225
2020-10-14,23545.66,23656.7,23518.81,23626.73,23626.73,54000000.0,N225
2020-10-13,23667.9,23667.9,23490.95,23601.78,23601.78,47200000.0,N225
2020-10-12,23588.74,23597.91,23501.26,23558.69,23558.69,44900000.0,N225
2020-10-09,23713.86,23725.58,23552.73,23619.69,23619.69,56100000.0,N225
2020-10-08,23506.34,23701.77,23477.73,23647.07,23647.07,56300000.0,N225
2020-10-07,23272.45,23432.73,23272.45,23422.82,23422.82,52100000.0,N225
2020-10-06,23420.07,23441.16,23331.4,23433.73,23433.73,57700000.0,N225
2020-10-05,23254.28,23377.43,23252.69,23312.14,23312.14,59500000.0,N225
2020-10-02,23294.8,23365.58,22951.41,23029.9,23029.9,86300000.0,N225
2020-09-30,23478.85,23522.38,23170.89,23185.12,23185.12,88200000.0,N225
2020-09-29,23410.5,23622.74,23347.64,23539.1,23539.1,61300000.0,N225
2020-09-28,23391.96,23516.04,23303.03,23511.62,23511.62,82000000.0,N225
2020-09-25,23217.33,23272.67,23154.66,23204.62,23204.62,72200000.0,N225
2020-09-24,23215.0,23234.72,23039.48,23087.82,23087.82,70500000.0,N225
2020-09-23,23245.89,23370.13,23154.45,23346.49,23346.49,77000000.0,N225
2020-09-18,23321.19,23398.46,23290.19,23360.3,23360.3,82600000.0,N225
2020-09-17,23416.62,23446.39,23272.23,23319.37,23319.37,61100000.0,N225
2020-09-16,23425.23,23506.45,23397.43,23475.53,23475.53,63000000.0,N225
2020-09-15,23438.83,23477.86,23351.35,23454.89,23454.89,61800000.0,N225
2020-09-14,23431.16,23582.21,23429.42,23559.3,23559.3,65400000.0,N225
2020-09-11,23114.63,23412.93,23114.63,23406.49,23406.49,76900000.0,N225
2020-09-10,23193.47,23250.31,23134.02,23235.47,23235.47,67600000.0,N225
2020-09-09,22966.89,23059.02,22878.71,23032.54,23032.54,84400000.0,N225
2020-09-08,23188.79,23277.66,23129.66,23274.13,23274.13,62100000.0,N225
2020-09-07,23145.47,23218.22,23086.89,23089.95,23089.95,57300000.0,N225
2020-09-04,23130.32,23257.69,23098.77,23205.43,23205.43,59300000.0,N225
2020-09-03,23524.49,23580.51,23426.11,23465.53,23465.53,57500000.0,N225
2020-09-02,23261.09,23287.4,23170.82,23247.15,23247.15,52600000.0,N225
2020-09-01,23089.63,23206.66,23047.77,23138.07,23138.07,59600000.0,N225
2020-08-31,23147.14,23342.32,23102.61,23139.76,23139.76,81000000.0,N225
2020-08-28,23232.3,23376.13,22594.79,22882.65,22882.65,98100000.0,N225
2020-08-27,23311.04,23323.07,23177.85,23208.86,23208.86,52700000.0,N225
2020-08-26,23257.05,23348.8,23203.0,23290.86,23290.86,47800000.0,N225
2020-08-25,23242.74,23431.04,23225.39,23296.77,23296.77,75300000.0,N225
2020-08-24,22913.2,23012.71,22862.54,22985.51,22985.51,40600000.0,N225
2020-08-21,23022.76,23135.43,22920.3,22920.3,22920.3,51200000.0,N225
2020-08-20,23003.58,23078.36,22851.83,22880.62,22880.62,50200000.0,N225
2020-08-19,22997.93,23149.85,22953.6,23110.61,23110.61,50100000.0,N225
2020-08-18,23097.8,23128.18,22948.89,23051.08,23051.08,55600000.0,N225
2020-08-17,23189.48,23248.75,23068.53,23096.75,23096.75,43600000.0,N225
2020-08-14,23323.92,23338.79,23222.85,23289.36,23289.36,59800000.0,N225
2020-08-13,23123.36,23316.69,23111.5,23249.61,23249.61,84800000.0,N225
2020-08-12,22747.44,22874.37,22670.74,22843.96,22843.96,90800000.0,N225
2020-08-11,22505.51,22760.87,22497.07,22750.24,22750.24,99300000.0,N225
2020-08-07,22433.78,22436.16,22204.61,22329.94,22329.94,66700000.0,N225
2020-08-06,22471.71,22587.75,22362.89,22418.15,22418.15,62600000.0,N225
2020-08-05,22479.72,22554.2,22356.25,22514.85,22514.85,74000000.0,N225
2020-08-04,22379.74,22603.82,22379.74,22573.66,22573.66,89100000.0,N225
2020-08-03,21947.58,22214.59,21919.83,22195.38,22195.38,84000000.0,N225
2020-07-31,22267.59,22295.05,21710.0,21710.0,21710.0,106600000.0,N225
2020-07-30,22489.24,22506.6,22334.71,22339.23,22339.23,77800000.0,N225
2020-07-29,22543.89,22584.87,22366.34,22397.11,22397.11,74300000.0,N225
2020-07-28,22735.02,22842.19,22646.22,22657.38,22657.38,67800000.0,N225
2020-07-27,22495.95,22741.13,22429.57,22715.85,22715.85,71800000.0,N225
2020-07-22,22791.75,22855.31,22732.92,22751.61,22751.61,65400000.0,N225
2020-07-21,22789.38,22925.58,22780.22,22884.22,22884.22,68600000.0,N225
2020-07-20,22772.07,22788.53,22580.19,22717.48,22717.48,50000000.0,N225
2020-07-17,22807.57,22857.82,22643.52,22696.42,22696.42,55900000.0,N225
2020-07-16,22907.96,22925.9,22739.42,22770.36,22770.36,89400000.0,N225
2020-07-15,22817.91,22965.56,22800.11,22945.5,22945.5,72600000.0,N225
2020-07-14,22631.87,22677.02,22538.78,22587.01,22587.01,61000000.0,N225
